"time","group","sim","state","value"
18,1,118,"S",0.913
19,1,118,"S",0.891
20,1,118,"S",0.877
21,1,118,"S",0.853
22,1,118,"S",0.827
23,1,118,"S",0.803
24,1,118,"S",0.778
25,1,118,"S",0.75
26,1,118,"S",0.721
27,1,118,"S",0.695
28,1,118,"S",0.663
29,1,118,"S",0.626
30,1,118,"S",0.6
31,1,118,"S",0.573
32,1,118,"S",0.542
33,1,118,"S",0.507
34,1,118,"S",0.465
35,1,118,"S",0.433
36,1,118,"S",0.405
37,1,118,"S",0.38
38,1,118,"S",0.361
39,1,118,"S",0.332
40,1,118,"S",0.308
41,1,118,"S",0.284
42,1,118,"S",0.263
43,1,118,"S",0.248
44,1,118,"S",0.224
45,1,118,"S",0.211
46,1,118,"S",0.205
47,1,118,"S",0.195
48,1,118,"S",0.189
49,1,118,"S",0.189
50,1,118,"S",0.17
51,1,118,"S",0.166
52,1,118,"S",0.164
53,1,118,"S",0.167
54,1,118,"S",0.163
55,1,118,"S",0.162
56,1,118,"S",0.157
57,1,118,"S",0.154
58,1,118,"S",0.145
59,1,118,"S",0.14
60,1,118,"S",0.146
61,1,118,"S",0.138
62,1,118,"S",0.135
63,1,118,"S",0.134
64,1,118,"S",0.132
65,1,118,"S",0.136
66,1,118,"S",0.133
67,1,118,"S",0.126
68,1,118,"S",0.124
69,1,118,"S",0.129
70,1,118,"S",0.135
71,1,118,"S",0.13
72,1,118,"S",0.136
73,1,118,"S",0.136
74,1,118,"S",0.136
75,1,118,"S",0.14
76,1,118,"S",0.145
77,1,118,"S",0.134
78,1,118,"S",0.146
79,1,118,"S",0.154
80,1,118,"S",0.156
1,1,118,"I",0.005
2,1,118,"I",0.005
3,1,118,"I",0.008
4,1,118,"I",0.008
5,1,118,"I",0.012
6,1,118,"I",0.015
7,1,118,"I",0.016
8,1,118,"I",0.017
9,1,118,"I",0.021
10,1,118,"I",0.024
11,1,118,"I",0.027
12,1,118,"I",0.032
13,1,118,"I",0.033
14,1,118,"I",0.041
15,1,118,"I",0.044
16,1,118,"I",0.054
17,1,118,"I",0.064
18,1,118,"I",0.078
19,1,118,"I",0.099
20,1,118,"I",0.111
21,1,118,"I",0.133
22,1,118,"I",0.157
23,1,118,"I",0.174
24,1,118,"I",0.195
25,1,118,"I",0.222
26,1,118,"I",0.247
27,1,118,"I",0.268
28,1,118,"I",0.287
29,1,118,"I",0.316
30,1,118,"I",0.336
31,1,118,"I",0.356
32,1,118,"I",0.388
33,1,118,"I",0.413
34,1,118,"I",0.444
35,1,118,"I",0.46
36,1,118,"I",0.471
37,1,118,"I",0.489
38,1,118,"I",0.502
39,1,118,"I",0.526
40,1,118,"I",0.543
41,1,118,"I",0.561
42,1,118,"I",0.58
43,1,118,"I",0.593
44,1,118,"I",0.608
45,1,118,"I",0.608
46,1,118,"I",0.608
47,1,118,"I",0.617
48,1,118,"I",0.621
49,1,118,"I",0.62
50,1,118,"I",0.644
51,1,118,"I",0.637
52,1,118,"I",0.633
53,1,118,"I",0.636
54,1,118,"I",0.637
55,1,118,"I",0.639
56,1,118,"I",0.641
57,1,118,"I",0.635
58,1,118,"I",0.632
59,1,118,"I",0.627
60,1,118,"I",0.629
61,1,118,"I",0.63
62,1,118,"I",0.636
63,1,118,"I",0.626
64,1,118,"I",0.623
65,1,118,"I",0.619
66,1,118,"I",0.615
67,1,118,"I",0.622
68,1,118,"I",0.619
69,1,118,"I",0.616
70,1,118,"I",0.614
71,1,118,"I",0.61
72,1,118,"I",0.606
73,1,118,"I",0.602
74,1,118,"I",0.6
75,1,118,"I",0.595
76,1,118,"I",0.592
77,1,118,"I",0.587
78,1,118,"I",0.58
79,1,118,"I",0.579
80,1,118,"I",0.577
1,1,118,"R",0
2,1,118,"R",0
3,1,118,"R",0
4,1,118,"R",0
5,1,118,"R",0
6,1,118,"R",0
7,1,118,"R",0.001
8,1,118,"R",0.001
9,1,118,"R",0.001
10,1,118,"R",0.001
11,1,118,"R",0.001
12,1,118,"R",0.003
13,1,118,"R",0.005
14,1,118,"R",0.006
15,1,118,"R",0.009
16,1,118,"R",0.009
17,1,118,"R",0.009
18,1,118,"R",0.009
19,1,118,"R",0.01
20,1,118,"R",0.012
21,1,118,"R",0.014
22,1,118,"R",0.016
23,1,118,"R",0.023
24,1,118,"R",0.027
25,1,118,"R",0.028
26,1,118,"R",0.032
27,1,118,"R",0.037
28,1,118,"R",0.05
29,1,118,"R",0.058
30,1,118,"R",0.064
31,1,118,"R",0.071
32,1,118,"R",0.07
33,1,118,"R",0.08
34,1,118,"R",0.091
35,1,118,"R",0.107
36,1,118,"R",0.124
37,1,118,"R",0.131
38,1,118,"R",0.137
39,1,118,"R",0.142
40,1,118,"R",0.149
41,1,118,"R",0.155
42,1,118,"R",0.157
43,1,118,"R",0.159
44,1,118,"R",0.168
45,1,118,"R",0.181
46,1,118,"R",0.187
47,1,118,"R",0.188
48,1,118,"R",0.19
49,1,118,"R",0.191
50,1,118,"R",0.186
51,1,118,"R",0.197
52,1,118,"R",0.203
53,1,118,"R",0.197
54,1,118,"R",0.2
55,1,118,"R",0.199
56,1,118,"R",0.202
57,1,118,"R",0.211
58,1,118,"R",0.223
59,1,118,"R",0.233
60,1,118,"R",0.225
61,1,118,"R",0.232
62,1,118,"R",0.229
63,1,118,"R",0.24
64,1,118,"R",0.245
65,1,118,"R",0.245
66,1,118,"R",0.252
67,1,118,"R",0.252
68,1,118,"R",0.257
69,1,118,"R",0.255
70,1,118,"R",0.251
71,1,118,"R",0.26
72,1,118,"R",0.258
73,1,118,"R",0.262
74,1,118,"R",0.264
75,1,118,"R",0.265
76,1,118,"R",0.263
77,1,118,"R",0.279
78,1,118,"R",0.274
79,1,118,"R",0.267
80,1,118,"R",0.267
1,1,118,"incidence",0
2,1,118,"incidence",0
3,1,118,"incidence",0
4,1,118,"incidence",0
5,1,118,"incidence",2
6,1,118,"incidence",1
7,1,118,"incidence",2
8,1,118,"incidence",0
9,1,118,"incidence",0
10,1,118,"incidence",2
11,1,118,"incidence",0
12,1,118,"incidence",0
13,1,118,"incidence",1
14,1,118,"incidence",2
15,1,118,"incidence",0
16,1,118,"incidence",0
17,1,118,"incidence",0
18,1,118,"incidence",1
19,1,118,"incidence",4
20,1,118,"incidence",1
21,1,118,"incidence",1
22,1,118,"incidence",5
23,1,118,"incidence",2
24,1,118,"incidence",2
25,1,118,"incidence",2
26,1,118,"incidence",4
27,1,118,"incidence",8
28,1,118,"incidence",4
29,1,118,"incidence",1
30,1,118,"incidence",1
31,1,118,"incidence",2
32,1,118,"incidence",5
33,1,118,"incidence",2
34,1,118,"incidence",6
35,1,118,"incidence",4
36,1,118,"incidence",4
37,1,118,"incidence",5
38,1,118,"incidence",2
39,1,118,"incidence",6
40,1,118,"incidence",3
41,1,118,"incidence",3
42,1,118,"incidence",4
43,1,118,"incidence",3
44,1,118,"incidence",2
45,1,118,"incidence",1
46,1,118,"incidence",1
47,1,118,"incidence",4
48,1,118,"incidence",1
49,1,118,"incidence",1
50,1,118,"incidence",5
51,1,118,"incidence",4
52,1,118,"incidence",2
53,1,118,"incidence",2
54,1,118,"incidence",1
55,1,118,"incidence",0
56,1,118,"incidence",1
57,1,118,"incidence",3
58,1,118,"incidence",2
59,1,118,"incidence",1
60,1,118,"incidence",4
61,1,118,"incidence",2
62,1,118,"incidence",2
63,1,118,"incidence",3
64,1,118,"incidence",5
65,1,118,"incidence",1
66,1,118,"incidence",1
67,1,118,"incidence",2
68,1,118,"incidence",1
69,1,118,"incidence",0
70,1,118,"incidence",1
71,1,118,"incidence",3
72,1,118,"incidence",1
73,1,118,"incidence",1
74,1,118,"incidence",0
75,1,118,"incidence",2
76,1,118,"incidence",1
77,1,118,"incidence",1
78,1,118,"incidence",2
79,1,118,"incidence",2
80,1,118,"incidence",5
1,1,119,"S",0.995
2,1,119,"S",0.994
3,1,119,"S",0.992
4,1,119,"S",0.99
5,1,119,"S",0.99
6,1,119,"S",0.987
7,1,119,"S",0.985
8,1,119,"S",0.981
9,1,119,"S",0.977
10,1,119,"S",0.976
11,1,119,"S",0.97
12,1,119,"S",0.963
13,1,119,"S",0.957
14,1,119,"S",0.954
15,1,119,"S",0.941
16,1,119,"S",0.93
17,1,119,"S",0.914
18,1,119,"S",0.902
19,1,119,"S",0.895
20,1,119,"S",0.88
21,1,119,"S",0.869
22,1,119,"S",0.851
23,1,119,"S",0.834
24,1,119,"S",0.808
25,1,119,"S",0.777
26,1,119,"S",0.751
27,1,119,"S",0.722
28,1,119,"S",0.693
29,1,119,"S",0.666
30,1,119,"S",0.64
31,1,119,"S",0.606
32,1,119,"S",0.564
33,1,119,"S",0.532
34,1,119,"S",0.508
35,1,119,"S",0.476
36,1,119,"S",0.445
37,1,119,"S",0.412
38,1,119,"S",0.381
39,1,119,"S",0.348
40,1,119,"S",0.329
41,1,119,"S",0.298
42,1,119,"S",0.284
43,1,119,"S",0.272
44,1,119,"S",0.253
45,1,119,"S",0.243
46,1,119,"S",0.231
47,1,119,"S",0.208
48,1,119,"S",0.203
49,1,119,"S",0.196
50,1,119,"S",0.186
51,1,119,"S",0.179
52,1,119,"S",0.171
53,1,119,"S",0.167
54,1,119,"S",0.167
55,1,119,"S",0.171
56,1,119,"S",0.182
57,1,119,"S",0.186
58,1,119,"S",0.19
59,1,119,"S",0.196
60,1,119,"S",0.199
61,1,119,"S",0.194
62,1,119,"S",0.194
63,1,119,"S",0.19
64,1,119,"S",0.175
65,1,119,"S",0.169
66,1,119,"S",0.168
67,1,119,"S",0.174
68,1,119,"S",0.176
69,1,119,"S",0.186
70,1,119,"S",0.187
71,1,119,"S",0.191
72,1,119,"S",0.188
73,1,119,"S",0.178
74,1,119,"S",0.183
75,1,119,"S",0.169
76,1,119,"S",0.174
77,1,119,"S",0.173
78,1,119,"S",0.174
79,1,119,"S",0.166
80,1,119,"S",0.163
1,1,119,"I",0.005
2,1,119,"I",0.005
3,1,119,"I",0.007
4,1,119,"I",0.009
5,1,119,"I",0.008
6,1,119,"I",0.011
7,1,119,"I",0.013
8,1,119,"I",0.017
9,1,119,"I",0.021
10,1,119,"I",0.021
11,1,119,"I",0.028
12,1,119,"I",0.034
13,1,119,"I",0.039
14,1,119,"I",0.042
15,1,119,"I",0.055
16,1,119,"I",0.066
17,1,119,"I",0.079
18,1,119,"I",0.087
19,1,119,"I",0.093
20,1,119,"I",0.103
21,1,119,"I",0.115
22,1,119,"I",0.129
23,1,119,"I",0.145
24,1,119,"I",0.167
25,1,119,"I",0.193
26,1,119,"I",0.215
27,1,119,"I",0.234
28,1,119,"I",0.26
29,1,119,"I",0.287
30,1,119,"I",0.31
31,1,119,"I",0.34
32,1,119,"I",0.37
33,1,119,"I",0.395
34,1,119,"I",0.41
35,1,119,"I",0.427
36,1,119,"I",0.454
37,1,119,"I",0.478
38,1,119,"I",0.496
39,1,119,"I",0.519
40,1,119,"I",0.534
41,1,119,"I",0.547
42,1,119,"I",0.551
43,1,119,"I",0.559
44,1,119,"I",0.563
45,1,119,"I",0.563
46,1,119,"I",0.57
47,1,119,"I",0.587
48,1,119,"I",0.587
49,1,119,"I",0.585
50,1,119,"I",0.59
51,1,119,"I",0.595
52,1,119,"I",0.591
53,1,119,"I",0.591
54,1,119,"I",0.589
55,1,119,"I",0.583
56,1,119,"I",0.58
57,1,119,"I",0.569
58,1,119,"I",0.568
59,1,119,"I",0.566
60,1,119,"I",0.569
61,1,119,"I",0.579
62,1,119,"I",0.575
63,1,119,"I",0.583
64,1,119,"I",0.588
65,1,119,"I",0.584
66,1,119,"I",0.575
67,1,119,"I",0.571
68,1,119,"I",0.57
69,1,119,"I",0.574
70,1,119,"I",0.57
71,1,119,"I",0.565
72,1,119,"I",0.562
73,1,119,"I",0.565
74,1,119,"I",0.564
75,1,119,"I",0.572
76,1,119,"I",0.567
77,1,119,"I",0.567
78,1,119,"I",0.565
79,1,119,"I",0.572
80,1,119,"I",0.577
1,1,119,"R",0
2,1,119,"R",0.001
3,1,119,"R",0.001
4,1,119,"R",0.001
5,1,119,"R",0.002
6,1,119,"R",0.002
7,1,119,"R",0.002
8,1,119,"R",0.002
9,1,119,"R",0.002
10,1,119,"R",0.003
11,1,119,"R",0.002
12,1,119,"R",0.003
13,1,119,"R",0.004
14,1,119,"R",0.004
15,1,119,"R",0.004
16,1,119,"R",0.004
17,1,119,"R",0.007
18,1,119,"R",0.011
19,1,119,"R",0.012
20,1,119,"R",0.017
21,1,119,"R",0.016
22,1,119,"R",0.02
23,1,119,"R",0.021
24,1,119,"R",0.025
25,1,119,"R",0.03
26,1,119,"R",0.034
27,1,119,"R",0.044
28,1,119,"R",0.047
29,1,119,"R",0.047
30,1,119,"R",0.05
31,1,119,"R",0.054
32,1,119,"R",0.066
33,1,119,"R",0.073
34,1,119,"R",0.082
35,1,119,"R",0.097
36,1,119,"R",0.101
37,1,119,"R",0.11
38,1,119,"R",0.123
39,1,119,"R",0.133
40,1,119,"R",0.137
41,1,119,"R",0.155
42,1,119,"R",0.165
43,1,119,"R",0.169
44,1,119,"R",0.184
45,1,119,"R",0.194
46,1,119,"R",0.199
47,1,119,"R",0.205
48,1,119,"R",0.21
49,1,119,"R",0.219
50,1,119,"R",0.224
51,1,119,"R",0.226
52,1,119,"R",0.238
53,1,119,"R",0.242
54,1,119,"R",0.244
55,1,119,"R",0.246
56,1,119,"R",0.238
57,1,119,"R",0.245
58,1,119,"R",0.242
59,1,119,"R",0.238
60,1,119,"R",0.232
61,1,119,"R",0.227
62,1,119,"R",0.231
63,1,119,"R",0.227
64,1,119,"R",0.237
65,1,119,"R",0.247
66,1,119,"R",0.257
67,1,119,"R",0.255
68,1,119,"R",0.254
69,1,119,"R",0.24
70,1,119,"R",0.243
71,1,119,"R",0.244
72,1,119,"R",0.25
73,1,119,"R",0.257
74,1,119,"R",0.253
75,1,119,"R",0.259
76,1,119,"R",0.259
77,1,119,"R",0.26
78,1,119,"R",0.261
79,1,119,"R",0.262
80,1,119,"R",0.26
1,1,119,"incidence",0
2,1,119,"incidence",0
3,1,119,"incidence",0
4,1,119,"incidence",1
5,1,119,"incidence",0
6,1,119,"incidence",1
7,1,119,"incidence",0
8,1,119,"incidence",0
9,1,119,"incidence",0
10,1,119,"incidence",1
11,1,119,"incidence",0
12,1,119,"incidence",0
13,1,119,"incidence",0
14,1,119,"incidence",0
15,1,119,"incidence",2
16,1,119,"incidence",2
17,1,119,"incidence",0
18,1,119,"incidence",4
19,1,119,"incidence",2
20,1,119,"incidence",0
21,1,119,"incidence",0
22,1,119,"incidence",1
23,1,119,"incidence",2
24,1,119,"incidence",3
25,1,119,"incidence",1
26,1,119,"incidence",2
27,1,119,"incidence",4
28,1,119,"incidence",4
29,1,119,"incidence",2
30,1,119,"incidence",3
31,1,119,"incidence",5
32,1,119,"incidence",2
33,1,119,"incidence",6
34,1,119,"incidence",3
35,1,119,"incidence",2
36,1,119,"incidence",5
37,1,119,"incidence",6
38,1,119,"incidence",3
39,1,119,"incidence",3
40,1,119,"incidence",3
41,1,119,"incidence",6
42,1,119,"incidence",1
43,1,119,"incidence",5
44,1,119,"incidence",1
45,1,119,"incidence",2
46,1,119,"incidence",1
47,1,119,"incidence",4
48,1,119,"incidence",4
49,1,119,"incidence",4
50,1,119,"incidence",3
51,1,119,"incidence",3
52,1,119,"incidence",1
53,1,119,"incidence",2
54,1,119,"incidence",3
55,1,119,"incidence",1
56,1,119,"incidence",3
57,1,119,"incidence",0
58,1,119,"incidence",1
59,1,119,"incidence",1
60,1,119,"incidence",1
61,1,119,"incidence",2
62,1,119,"incidence",4
63,1,119,"incidence",1
64,1,119,"incidence",2
65,1,119,"incidence",3
66,1,119,"incidence",3
67,1,119,"incidence",2
68,1,119,"incidence",2
69,1,119,"incidence",1
70,1,119,"incidence",2
71,1,119,"incidence",2
72,1,119,"incidence",1
73,1,119,"incidence",2
74,1,119,"incidence",1
75,1,119,"incidence",3
76,1,119,"incidence",1
77,1,119,"incidence",0
78,1,119,"incidence",0
79,1,119,"incidence",2
80,1,119,"incidence",2
1,1,120,"S",0.995
2,1,120,"S",0.993
3,1,120,"S",0.992
4,1,120,"S",0.992
5,1,120,"S",0.991
6,1,120,"S",0.987
7,1,120,"S",0.985
8,1,120,"S",0.984
9,1,120,"S",0.982
10,1,120,"S",0.978
11,1,120,"S",0.971
12,1,120,"S",0.966
13,1,120,"S",0.962
14,1,120,"S",0.955
15,1,120,"S",0.946
16,1,120,"S",0.931
17,1,120,"S",0.922
18,1,120,"S",0.916
19,1,120,"S",0.907
20,1,120,"S",0.897
21,1,120,"S",0.874
22,1,120,"S",0.856
23,1,120,"S",0.837
24,1,120,"S",0.812
25,1,120,"S",0.79
26,1,120,"S",0.762
27,1,120,"S",0.741
28,1,120,"S",0.706
29,1,120,"S",0.666
30,1,120,"S",0.643
31,1,120,"S",0.604
32,1,120,"S",0.564
33,1,120,"S",0.523
34,1,120,"S",0.496
35,1,120,"S",0.462
36,1,120,"S",0.419
37,1,120,"S",0.389
38,1,120,"S",0.349
39,1,120,"S",0.319
40,1,120,"S",0.304
41,1,120,"S",0.275
42,1,120,"S",0.247
43,1,120,"S",0.23
44,1,120,"S",0.205
45,1,120,"S",0.187
46,1,120,"S",0.166
47,1,120,"S",0.159
48,1,120,"S",0.159
49,1,120,"S",0.152
50,1,120,"S",0.159
51,1,120,"S",0.156
52,1,120,"S",0.145
53,1,120,"S",0.147
54,1,120,"S",0.142
55,1,120,"S",0.132
56,1,120,"S",0.137
57,1,120,"S",0.138
58,1,120,"S",0.132
59,1,120,"S",0.136
60,1,120,"S",0.144
61,1,120,"S",0.147
62,1,120,"S",0.143
63,1,120,"S",0.151
64,1,120,"S",0.153
65,1,120,"S",0.158
66,1,120,"S",0.158
67,1,120,"S",0.173
68,1,120,"S",0.173
69,1,120,"S",0.175
70,1,120,"S",0.179
71,1,120,"S",0.178
72,1,120,"S",0.179
73,1,120,"S",0.177
74,1,120,"S",0.181
75,1,120,"S",0.184
76,1,120,"S",0.179
77,1,120,"S",0.189
78,1,120,"S",0.18
79,1,120,"S",0.181
80,1,120,"S",0.184
1,1,120,"I",0.005
2,1,120,"I",0.005
3,1,120,"I",0.006
4,1,120,"I",0.006
5,1,120,"I",0.007
6,1,120,"I",0.011
7,1,120,"I",0.013
8,1,120,"I",0.014
9,1,120,"I",0.017
10,1,120,"I",0.021
11,1,120,"I",0.028
12,1,120,"I",0.032
13,1,120,"I",0.035
14,1,120,"I",0.041
15,1,120,"I",0.05
16,1,120,"I",0.065
17,1,120,"I",0.071
18,1,120,"I",0.073
19,1,120,"I",0.081
20,1,120,"I",0.087
21,1,120,"I",0.109
22,1,120,"I",0.123
23,1,120,"I",0.14
24,1,120,"I",0.164
25,1,120,"I",0.183
26,1,120,"I",0.21
27,1,120,"I",0.228
28,1,120,"I",0.262
29,1,120,"I",0.299
30,1,120,"I",0.317
31,1,120,"I",0.347
32,1,120,"I",0.386
33,1,120,"I",0.424
34,1,120,"I",0.439
35,1,120,"I",0.463
36,1,120,"I",0.5
37,1,120,"I",0.522
38,1,120,"I",0.553
39,1,120,"I",0.568
40,1,120,"I",0.586
41,1,120,"I",0.61
42,1,120,"I",0.625
43,1,120,"I",0.633
44,1,120,"I",0.647
45,1,120,"I",0.658
46,1,120,"I",0.669
47,1,120,"I",0.665
48,1,120,"I",0.659
49,1,120,"I",0.662
50,1,120,"I",0.65
51,1,120,"I",0.649
52,1,120,"I",0.645
53,1,120,"I",0.636
54,1,120,"I",0.632
55,1,120,"I",0.636
56,1,120,"I",0.628
57,1,120,"I",0.622
58,1,120,"I",0.621
59,1,120,"I",0.61
60,1,120,"I",0.596
61,1,120,"I",0.59
62,1,120,"I",0.584
63,1,120,"I",0.575
64,1,120,"I",0.583
65,1,120,"I",0.578
66,1,120,"I",0.576
67,1,120,"I",0.571
68,1,120,"I",0.567
69,1,120,"I",0.573
70,1,120,"I",0.567
71,1,120,"I",0.562
72,1,120,"I",0.56
73,1,120,"I",0.55
74,1,120,"I",0.547
75,1,120,"I",0.545
76,1,120,"I",0.549
77,1,120,"I",0.546
78,1,120,"I",0.555
79,1,120,"I",0.547
80,1,120,"I",0.545
1,1,120,"R",0
2,1,120,"R",0.002
3,1,120,"R",0.002
4,1,120,"R",0.002
5,1,120,"R",0.002
6,1,120,"R",0.002
7,1,120,"R",0.002
8,1,120,"R",0.002
9,1,120,"R",0.001
10,1,120,"R",0.001
11,1,120,"R",0.001
12,1,120,"R",0.002
13,1,120,"R",0.003
14,1,120,"R",0.004
15,1,120,"R",0.004
16,1,120,"R",0.004
17,1,120,"R",0.007
18,1,120,"R",0.011
19,1,120,"R",0.012
20,1,120,"R",0.016
21,1,120,"R",0.017
22,1,120,"R",0.021
23,1,120,"R",0.023
24,1,120,"R",0.024
25,1,120,"R",0.027
26,1,120,"R",0.028
27,1,120,"R",0.031
28,1,120,"R",0.032
29,1,120,"R",0.035
30,1,120,"R",0.04
31,1,120,"R",0.049
32,1,120,"R",0.05
33,1,120,"R",0.053
34,1,120,"R",0.065
35,1,120,"R",0.075
36,1,120,"R",0.081
37,1,120,"R",0.089
38,1,120,"R",0.098
39,1,120,"R",0.113
40,1,120,"R",0.11
41,1,120,"R",0.115
42,1,120,"R",0.128
43,1,120,"R",0.137
44,1,120,"R",0.148
45,1,120,"R",0.155
46,1,120,"R",0.165
47,1,120,"R",0.176
48,1,120,"R",0.182
49,1,120,"R",0.186
50,1,120,"R",0.191
51,1,120,"R",0.195
52,1,120,"R",0.21
53,1,120,"R",0.217
54,1,120,"R",0.226
55,1,120,"R",0.232
56,1,120,"R",0.235
57,1,120,"R",0.24
58,1,120,"R",0.247
59,1,120,"R",0.254
60,1,120,"R",0.26
61,1,120,"R",0.263
62,1,120,"R",0.273
63,1,120,"R",0.274
64,1,120,"R",0.264
65,1,120,"R",0.264
66,1,120,"R",0.266
67,1,120,"R",0.256
68,1,120,"R",0.26
69,1,120,"R",0.252
70,1,120,"R",0.254
71,1,120,"R",0.26
72,1,120,"R",0.261
73,1,120,"R",0.273
74,1,120,"R",0.272
75,1,120,"R",0.271
76,1,120,"R",0.272
77,1,120,"R",0.265
78,1,120,"R",0.265
79,1,120,"R",0.272
80,1,120,"R",0.271
1,1,120,"incidence",0
2,1,120,"incidence",0
3,1,120,"incidence",0
4,1,120,"incidence",0
5,1,120,"incidence",0
6,1,120,"incidence",0
7,1,120,"incidence",1
8,1,120,"incidence",0
9,1,120,"incidence",0
10,1,120,"incidence",0
11,1,120,"incidence",0
12,1,120,"incidence",1
13,1,120,"incidence",1
14,1,120,"incidence",1
15,1,120,"incidence",2
16,1,120,"incidence",2
17,1,120,"incidence",3
18,1,120,"incidence",0
19,1,120,"incidence",0
20,1,120,"incidence",1
21,1,120,"incidence",2
22,1,120,"incidence",2
23,1,120,"incidence",2
24,1,120,"incidence",2
25,1,120,"incidence",2
26,1,120,"incidence",1
27,1,120,"incidence",4
28,1,120,"incidence",6
29,1,120,"incidence",8
30,1,120,"incidence",2
31,1,120,"incidence",6
32,1,120,"incidence",5
33,1,120,"incidence",8
34,1,120,"incidence",2
35,1,120,"incidence",5
36,1,120,"incidence",5
37,1,120,"incidence",7
38,1,120,"incidence",4
39,1,120,"incidence",3
40,1,120,"incidence",1
41,1,120,"incidence",1
42,1,120,"incidence",2
43,1,120,"incidence",3
44,1,120,"incidence",5
45,1,120,"incidence",5
46,1,120,"incidence",0
47,1,120,"incidence",0
48,1,120,"incidence",1
49,1,120,"incidence",4
50,1,120,"incidence",3
51,1,120,"incidence",1
52,1,120,"incidence",1
53,1,120,"incidence",2
54,1,120,"incidence",1
55,1,120,"incidence",1
56,1,120,"incidence",1
57,1,120,"incidence",3
58,1,120,"incidence",5
59,1,120,"incidence",0
60,1,120,"incidence",3
61,1,120,"incidence",1
62,1,120,"incidence",1
63,1,120,"incidence",1
64,1,120,"incidence",2
65,1,120,"incidence",2
66,1,120,"incidence",2
67,1,120,"incidence",1
68,1,120,"incidence",0
69,1,120,"incidence",2
70,1,120,"incidence",3
71,1,120,"incidence",2
72,1,120,"incidence",3
73,1,120,"incidence",1
74,1,120,"incidence",5
75,1,120,"incidence",2
76,1,120,"incidence",4
77,1,120,"incidence",2
78,1,120,"incidence",3
79,1,120,"incidence",3
80,1,120,"incidence",1
1,1,121,"S",0.995
2,1,121,"S",0.995
3,1,121,"S",0.994
4,1,121,"S",0.993
5,1,121,"S",0.991
6,1,121,"S",0.987
7,1,121,"S",0.986
8,1,121,"S",0.982
9,1,121,"S",0.981
10,1,121,"S",0.978
11,1,121,"S",0.976
12,1,121,"S",0.973
13,1,121,"S",0.969
14,1,121,"S",0.964
15,1,121,"S",0.96
16,1,121,"S",0.955
17,1,121,"S",0.943
18,1,121,"S",0.938
19,1,121,"S",0.927
20,1,121,"S",0.913
21,1,121,"S",0.9
22,1,121,"S",0.883
23,1,121,"S",0.867
24,1,121,"S",0.853
25,1,121,"S",0.838
26,1,121,"S",0.819
27,1,121,"S",0.805
28,1,121,"S",0.779
29,1,121,"S",0.751
30,1,121,"S",0.714
31,1,121,"S",0.677
32,1,121,"S",0.645
33,1,121,"S",0.604
34,1,121,"S",0.563
35,1,121,"S",0.526
36,1,121,"S",0.495
37,1,121,"S",0.46
38,1,121,"S",0.418
39,1,121,"S",0.381
40,1,121,"S",0.351
41,1,121,"S",0.326
42,1,121,"S",0.303
43,1,121,"S",0.272
44,1,121,"S",0.246
45,1,121,"S",0.228
46,1,121,"S",0.215
47,1,121,"S",0.21
48,1,121,"S",0.191
49,1,121,"S",0.186
50,1,121,"S",0.173
51,1,121,"S",0.17
52,1,121,"S",0.168
53,1,121,"S",0.162
54,1,121,"S",0.167
55,1,121,"S",0.163
56,1,121,"S",0.16
57,1,121,"S",0.163
58,1,121,"S",0.157
59,1,121,"S",0.153
60,1,121,"S",0.155
61,1,121,"S",0.144
62,1,121,"S",0.149
63,1,121,"S",0.144
64,1,121,"S",0.148
65,1,121,"S",0.144
66,1,121,"S",0.145
67,1,121,"S",0.15
68,1,121,"S",0.159
69,1,121,"S",0.159
70,1,121,"S",0.168
71,1,121,"S",0.172
72,1,121,"S",0.174
73,1,121,"S",0.169
74,1,121,"S",0.173
75,1,121,"S",0.171
76,1,121,"S",0.172
77,1,121,"S",0.175
78,1,121,"S",0.172
79,1,121,"S",0.179
80,1,121,"S",0.189
1,1,121,"I",0.005
2,1,121,"I",0.005
3,1,121,"I",0.006
4,1,121,"I",0.007
5,1,121,"I",0.008
6,1,121,"I",0.012
7,1,121,"I",0.013
8,1,121,"I",0.017
9,1,121,"I",0.017
10,1,121,"I",0.02
11,1,121,"I",0.021
12,1,121,"I",0.024
13,1,121,"I",0.027
14,1,121,"I",0.032
15,1,121,"I",0.032
16,1,121,"I",0.037
17,1,121,"I",0.048
18,1,121,"I",0.052
19,1,121,"I",0.064
20,1,121,"I",0.075
21,1,121,"I",0.087
22,1,121,"I",0.101
23,1,121,"I",0.111
24,1,121,"I",0.123
25,1,121,"I",0.141
26,1,121,"I",0.156
27,1,121,"I",0.169
28,1,121,"I",0.193
29,1,121,"I",0.219
30,1,121,"I",0.254
31,1,121,"I",0.286
32,1,121,"I",0.309
33,1,121,"I",0.345
34,1,121,"I",0.374
35,1,121,"I",0.408
36,1,121,"I",0.426
37,1,121,"I",0.456
38,1,121,"I",0.484
39,1,121,"I",0.507
40,1,121,"I",0.531
41,1,121,"I",0.545
42,1,121,"I",0.57
43,1,121,"I",0.584
44,1,121,"I",0.593
45,1,121,"I",0.604
46,1,121,"I",0.616
47,1,121,"I",0.615
48,1,121,"I",0.628
49,1,121,"I",0.622
50,1,121,"I",0.623
51,1,121,"I",0.622
52,1,121,"I",0.62
53,1,121,"I",0.621
54,1,121,"I",0.608
